,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
23,0.8104546640000001,0.8094584770000001,0.807272462,0.806066542,0.803925346,0.8074354979999999,0.002342204,8,0.612984459,0.612900332,0.610732519,0.610658873,0.608414841,0.611138205,0.001692619,7,24.80536256,1.493076215,102.7776835,7.528717037000001,"{'k': 100, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",100,5,"{'name': 'msd', 'user_based': True}"
24,0.808172662,0.808786593,0.8070206259999999,0.80502654,0.808264877,0.807454259,0.001343888,3,0.612797559,0.612469891,0.612266439,0.610667569,0.613359426,0.6123121770000001,0.000901557,4,13.47908406,0.309999327,54.241836600000006,0.59376672,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",50,5,"{'name': 'msd', 'user_based': True}"
25,0.811201543,0.81028423,0.807849967,0.8068169079999999,0.804638211,0.8081581720000001,0.002369233,9,0.6131434570000001,0.613219536,0.610817034,0.610886724,0.60851507,0.611316364,0.0017459379999999998,9,24.54972968,2.638525349,122.2866494,12.71611024,"{'k': 125, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",125,5,"{'name': 'msd', 'user_based': True}"
26,0.8116116529999999,0.810632428,0.8079219009999999,0.807371965,0.805786333,0.8086648559999999,0.002147762,10,0.614181346,0.613977592,0.611607505,0.61180584,0.610018786,0.612318214,0.00156715,11,25.26818342,1.562165544,95.02162862,4.481100948,"{'k': 75, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': True}}",75,10,"{'name': 'msd', 'user_based': True}"
27,0.8121159029999999,0.811098122,0.8082323659999999,0.807826797,0.806110964,0.80907683,0.002208785,11,0.614097398,0.613816763,0.611411027,0.611691996,0.609694793,0.612142395,0.001634262,10,24.72088494,1.853991757,105.1058118,5.632839894,"{'k': 100, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': True}}",100,10,"{'name': 'msd', 'user_based': True}"
28,0.812861255,0.8119222079999999,0.808809186,0.80857553,0.8068218970000001,0.809798015,0.002246115,12,0.614256397,0.6141359670000001,0.611495542,0.611919846,0.609795022,0.612320555,0.0016889479999999998,12,24.38850126,2.361229268,124.0683554,10.76488892,"{'k': 125, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': True}}",125,10,"{'name': 'msd', 'user_based': True}"
29,0.811353487,0.811572189,0.809925638,0.808038335,0.8106216820000001,0.810302266,0.001271773,4,0.6131816,0.612335418,0.612203665,0.610763129,0.613030211,0.612302804,0.000858242,3,13.31814008,0.141550236,86.89074969,1.043503976,"{'k': 200, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",200,5,"{'name': 'msd', 'user_based': True}"
30,0.7959998438506429,0.7940250887111934,0.7966658055408525,0.7950285331086434,0.7945709552842769,0.7952580452991218,0.0009567658512959842,1,0.6010644470395581,0.6001790364851591,0.6028154556821242,0.6008988569468316,0.6008547989841415,0.6011625190275629,0.0008801437300777002,1,77.5517391204834,1.5442006297967494,167.05194635391234,3.1739714162792483,"{'k': 115, 'min_k': 8, 'sim_options': {'name': 'msd', 'user_based': False}}",115,8,"{'name': 'msd', 'user_based': False}"
31,0.7960048547665349,0.7940250887111934,0.7966651531370272,0.7950285331086434,0.7945878181979761,0.795262289584275,0.0009549501493517852,2,0.6010677896689786,0.6001790364851591,0.6028137194963814,0.6008988569468316,0.6008656719664235,0.6011650149127549,0.0008786670898725423,2,77.2286449432373,1.4485056157257972,162.6591511726379,1.1031761853147601,"{'k': 115, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",115,10,"{'name': 'msd', 'user_based': False}"
32,0.7960637563412812,0.7939721595951439,0.7966836115013284,0.7950271161662825,0.794581200626226,0.7952655688460524,0.0009844872046761623,3,0.6011119382997655,0.6001396642888931,0.602832677074854,0.6008945907498224,0.600862646930156,0.6011683034686982,0.0008944003205941891,3,72.34560356140136,1.714332277417932,176.44368810653683,7.87807190429243,"{'k': 115, 'min_k': 12, 'sim_options': {'name': 'msd', 'user_based': False}}",115,12,"{'name': 'msd', 'user_based': False}"
