,Unnamed: 0,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
31,,0.8050338503580957,0.8048608734746461,0.8071410032346273,0.8062228000426348,0.8051175279042923,0.8056752110028592,0.0008756597681895769,45,0.6105411656391703,0.6103042545212345,0.6127712991828816,0.6113761566899538,0.6111885578967956,0.6112362867860072,0.0008637108598148893,45,211.55244483947754,1.4626029497651885,151.39360575675965,2.676374814972312,"{'k': 105, 'min_k': 1, 'sim_options': {'name': 'cosine', 'user_based': False}}",105,1,"{'name': 'cosine', 'user_based': False}"
32,,0.7933873935482512,0.7932676752343207,0.7953591802057793,0.7949086731914029,0.793406004310678,0.7940657852980866,0.0008849673869041425,11,0.6003690825289114,0.6001284331995606,0.6025768661868783,0.6013964789751348,0.6010348580729002,0.601101143792677,0.000866193147428223,5,67.85045051574707,1.422830181101,147.17175760269166,1.3909444932002193,"{'k': 105, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",105,5,"{'name': 'msd', 'user_based': False}"
33,,0.8050338503580957,0.8048436853258647,0.8071410032346273,0.8062228000426348,0.8051145375781308,0.8056711753078707,0.0008792556290832919,44,0.6105411656391703,0.6103010800793014,0.6127712991828816,0.6113761566899538,0.6111868217530944,0.6112353046688803,0.0008644158268271689,44,198.19847178459167,2.103428474271095,136.0356060028076,0.5765209486528629,"{'k': 105, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",105,5,"{'name': 'cosine', 'user_based': False}"
34,,0.7933920659706988,0.7932541688014951,0.7953559126775155,0.7949043693757776,0.7934106583424113,0.7940634350335797,0.0008842437095597896,9,0.6003756935448695,0.6001157046969356,0.6025727746077781,0.60138807143613,0.6010403212224151,0.6010985131016258,0.000865916599259818,4,54.98932647705078,2.603061639802482,135.2324740409851,0.6573174399644005,"{'k': 105, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",105,10,"{'name': 'msd', 'user_based': False}"
35,,0.8050385787311296,0.8048256926277726,0.8071353109385291,0.8062193329042909,0.8051247179844863,0.8056687266372418,0.0008783820254386234,43,0.6105470655589058,0.6102862435990203,0.6127654164640662,0.6113683028409458,0.6111931165149438,0.6112320289955765,0.0008642970318723546,43,212.09694123268127,1.9409736465433978,149.50548467636108,1.923528683438064,"{'k': 105, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",105,10,"{'name': 'cosine', 'user_based': False}"
36,,0.7933190262576982,0.7933690141870257,0.7953254348228533,0.7949342639368749,0.7933683690333546,0.7940632216475614,0.000879825857960564,8,0.6003237595236695,0.6002081906977399,0.6025672900698831,0.6014560631878966,0.6010153428174038,0.6011141292593185,0.0008583429280147602,9,73.0882252216339,1.7034080957410282,150.43112859725952,2.5727848928533086,"{'k': 110, 'min_k': 1, 'sim_options': {'name': 'msd', 'user_based': False}}",110,1,"{'name': 'msd', 'user_based': False}"
37,,0.8048540009300986,0.804599935757468,0.8069304533275414,0.805965321235394,0.8049231372884625,0.8054545697077928,0.0008732241458060236,42,0.6103671218289859,0.6101265536338526,0.6126080618135272,0.6112158349651639,0.6110215337174977,0.6110678211918055,0.00086871813528828,42,194.39640617370605,2.0663316295613354,144.4885112285614,0.7645169888813904,"{'k': 110, 'min_k': 1, 'sim_options': {'name': 'cosine', 'user_based': False}}",110,1,"{'name': 'cosine', 'user_based': False}"
38,,0.7933190262576982,0.793351577064445,0.7953254348228533,0.7949342639368749,0.7933664972302642,0.7940593598624271,0.0008828943206705539,6,0.6003237595236695,0.6002050162558068,0.6025672900698831,0.6014560631878966,0.601014232470135,0.6011132723014782,0.0008590391867270105,8,55.051783657073976,3.0367483878255004,142.48328366279603,0.6041030917167881,"{'k': 110, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",110,5,"{'name': 'msd', 'user_based': False}"
39,,0.8048540009300986,0.8045827420343237,0.8069304533275414,0.805965321235394,0.8049201462401284,0.8054505327534972,0.000876971252521705,41,0.6103671218289859,0.6101233791919194,0.6126080618135272,0.6112158349651639,0.6110197975737965,0.6110668390746785,0.0008694252104956014,41,243.61707406044007,1.1929626125232553,178.61132030487062,10.390967357460847,"{'k': 110, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",110,5,"{'name': 'cosine', 'user_based': False}"
40,,0.7933236990828074,0.7933380720600326,0.7953221671559487,0.7949299602598,0.7933711514937519,0.7940570100104681,0.0008817803965528374,4,0.6003303705396277,0.6001922877531818,0.6025631984907828,0.601447655648892,0.60101969561965,0.6011106416104268,0.0008583668070322023,7,68.27103309631347,1.4110483545655823,170.07043118476867,1.473077912300854,"{'k': 110, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",110,10,"{'name': 'msd', 'user_based': False}"
41,,0.8048587303597095,0.8045647435006866,0.8069247595461592,0.8059618529894111,0.8049303291050603,0.8054480831002053,0.0008763820542874953,40,0.6103730217487214,0.6101085427116381,0.6126021790947117,0.6112079811161557,0.6110260923356461,0.6110635634013746,0.0008693113482253044,40,215.29057703018188,2.664494440509506,156.7411009311676,1.2177381069848199,"{'k': 110, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",110,10,"{'name': 'cosine', 'user_based': False}"
42,,0.7932815262592854,0.7933076942253227,0.7952425480652664,0.7949064775775126,0.7933683319335427,0.794021315612186,0.0008669315848838446,3,0.6003315253137214,0.600179548370271,0.6025295130250323,0.6014221880305848,0.601010506573259,0.6010946562625736,0.000847698467344663,3,53.59867606163025,3.7849294591442697,159.5856942176819,4.644416332900534,"{'k': 115, 'min_k': 1, 'sim_options': {'name': 'msd', 'user_based': False}}",115,1,"{'name': 'msd', 'user_based': False}"
43,,0.8046179082326419,0.8044158024625626,0.8067362696939018,0.8058349630936943,0.8047240881176504,0.8052658063200901,0.000885656713071865,39,0.6101948499492805,0.6099876450972609,0.6124685638991624,0.6110517920627674,0.6108522833052811,0.6109110268627503,0.0008734678612405541,39,263.87814354896545,1.3303027563596577,199.29183406829833,3.4856859738659938,"{'k': 115, 'min_k': 1, 'sim_options': {'name': 'cosine', 'user_based': False}}",115,1,"{'name': 'cosine', 'user_based': False}"
44,,0.7932815262592854,0.7932902557548827,0.7952425480652664,0.7949064775775126,0.7933664601303648,0.7940174535574623,0.0008701055494227119,2,0.6003315253137214,0.6001763739283378,0.6025295130250323,0.6014221880305848,0.6010093962259904,0.6010937993047334,0.0008484064922253067,2,72.90285639762878,3.2585947870419507,177.86672487258912,2.398142045456361,"{'k': 115, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",115,5,"{'name': 'msd', 'user_based': False}"
45,,0.8046179082326419,0.804398604803637,0.8067362696939018,0.8058349630936943,0.8047210963294752,0.80526176843067,0.000889341309019161,38,0.6101948499492805,0.6099844706553279,0.6124685638991624,0.6110517920627674,0.6108505471615798,0.6109100447456236,0.0008741630522636666,38,240.27152090072633,7.592891310114857,157.28382420539856,1.6039652843240044,"{'k': 115, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",115,5,"{'name': 'cosine', 'user_based': False}"
46,,0.793286199305287,0.793276749706516,0.7952392800577773,0.7949021737499996,0.79337111439407,0.7940151034427301,0.0008691020067891765,1,0.6003381363296795,0.6001636454257129,0.602525421445932,0.60141378049158,0.6010148593755053,0.6010911686136818,0.0008478607899153805,1,57.13574061393738,2.975400102694615,155.49346933364868,2.3727636344501217,"{'k': 115, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",115,10,"{'name': 'msd', 'user_based': False}"
47,,0.8046226390499638,0.8043806021498109,0.806730574542001,0.8058314942866587,0.8047312817131341,0.8052593183483138,0.000888628771358956,37,0.6102007498690161,0.6099696341750469,0.6124626811803467,0.6110439382137594,0.6108568419234295,0.6109067690723198,0.0008739399879379308,37,254.05771479606628,3.6016501746765095,169.5653055667877,2.3943419705126665,"{'k': 115, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",115,10,"{'name': 'cosine', 'user_based': False}"
48,,0.7933696548181255,0.7933439282160037,0.7952378617330514,0.7949840502443446,0.7933902871098778,0.7940651564242807,0.0008577814171305188,10,0.6004377390241652,0.6002082958925103,0.6025257395980099,0.601469948349744,0.6010241431986687,0.6011331732126196,0.0008250542942582708,12,68.86840953826905,3.493898350366577,175.08809533119202,2.8479229664873573,"{'k': 120, 'min_k': 1, 'sim_options': {'name': 'msd', 'user_based': False}}",120,1,"{'name': 'msd', 'user_based': False}"
49,,0.8045325284413034,0.8042785664228919,0.8065388758915658,0.8056675184903684,0.80462203262434,0.8051279043740939,0.0008501503045340959,36,0.6101184277924823,0.6098885437936896,0.612303498383168,0.6109217744371961,0.6107648727197649,0.6107994234252602,0.0008452055081990514,36,197.74016423225402,3.3106782014519096,150.79169845581055,3.035665489065798,"{'k': 120, 'min_k': 1, 'sim_options': {'name': 'cosine', 'user_based': False}}",120,1,"{'name': 'cosine', 'user_based': False}"
50,,0.7933696548181255,0.7933264905420396,0.7952378617330514,0.7949840502443446,0.7933884153584976,0.7940612945392117,0.0008610292983235827,7,0.6004377390241652,0.6002051214505773,0.6025257395980099,0.601469948349744,0.6010230328514,0.6011323162547793,0.0008257959362325838,11,52.430418252944946,2.8515860596633043,150.02917580604554,0.9830201870021009,"{'k': 120, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",120,5,"{'name': 'msd', 'user_based': False}"
51,,0.8045325284413034,0.8042613658294244,0.8065388758915658,0.8056675184903684,0.8046190404566954,0.8051238658218715,0.0008539609482000509,35,0.6101184277924823,0.6098853693517565,0.612303498383168,0.6109217744371961,0.6107631365760637,0.6107984413081333,0.0008459046119903496,35,225.21404972076417,1.2218720432550316,169.5633952140808,2.376816395043824,"{'k': 120, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",120,5,"{'name': 'cosine', 'user_based': False}"
52,,0.7933743273450419,0.7933129851105652,0.7952345937063039,0.7949797468367912,0.7933930694934075,0.794058944498422,0.0008600666931902983,5,0.6004443500401233,0.6001923929479526,0.6025216480189097,0.6014615408107392,0.6010284960009149,0.6011296855637279,0.000825364033227568,10,66.06419868469239,1.6305247383604724,164.09110980033876,1.5898960910245414,"{'k': 120, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",120,10,"{'name': 'msd', 'user_based': False}"
53,,0.8045372597606731,0.8042433601035609,0.8065331793458133,0.8056640489623959,0.8046292271322266,0.805121415060934,0.0008534631599819571,34,0.6101243277122178,0.6098705328714753,0.6122976156643525,0.6109139205881879,0.6107694313379131,0.6107951656348293,0.0008458239000738325,34,208.6263066291809,2.3134600230671607,158.6631263256073,2.7880610867732556,"{'k': 120, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",120,10,"{'name': 'cosine', 'user_based': False}"
54,,0.7933925643549272,0.7933179015610227,0.7952984179280902,0.7950168906610842,0.7933789967617955,0.794080954253384,0.000883976146974825,15,0.6005101292800338,0.6002007426001182,0.6025539045809553,0.6015168480589121,0.6010380528984564,0.6011639354836952,0.0008279626664614857,15,58.55216221809387,0.9752123115686755,159.0777819633484,1.245232274518633,"{'k': 125, 'min_k': 1, 'sim_options': {'name': 'msd', 'user_based': False}}",125,1,"{'name': 'msd', 'user_based': False}"
55,,0.8044436219977382,0.8041688249406849,0.8063966105367544,0.8055475398277614,0.8045371939930106,0.8050187582591899,0.000832245078525904,33,0.6100894245550634,0.6098054661418971,0.6122120079755652,0.6108129828397878,0.610714842552623,0.6107269448129873,0.0008328885428609183,33,228.00644669532775,3.9194084146868025,175.2309314250946,4.867580197254611,"{'k': 125, 'min_k': 1, 'sim_options': {'name': 'cosine', 'user_based': False}}",125,1,"{'name': 'cosine', 'user_based': False}"
56,,0.7933925643549272,0.7933004633149623,0.7952984179280902,0.7950168906610842,0.793377124983779,0.7940770922485686,0.0008873040720170604,14,0.6005101292800338,0.600197568158185,0.6025539045809553,0.6015168480589121,0.6010369425511877,0.6011630785258548,0.0008287355754240536,14,74.16856899261475,1.789377968079761,164.25488948822021,1.263577116163083,"{'k': 125, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",125,5,"{'name': 'msd', 'user_based': False}"
57,,0.8044436219977382,0.8041516219998758,0.8063966105367544,0.8055475398277614,0.80453420150984,0.8050147191743939,0.0008361229012310377,32,0.6100894245550634,0.609802291699964,0.6122120079755652,0.6108129828397878,0.6107131064089218,0.6107259626958604,0.0008335966981994744,32,213.03503022193908,2.691762822947544,150.05201630592347,0.37442850099091773,"{'k': 125, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",125,5,"{'name': 'cosine', 'user_based': False}"
58,,0.7933972367469234,0.7932869574403836,0.79529515015018,0.7950125874312961,0.7933817791849204,0.7940747421907407,0.0008864271486623316,13,0.6005167402959918,0.6001848396555601,0.6025498130018551,0.6015084405199075,0.6010424057007026,0.6011604478348034,0.0008284369784907964,13,55.95046591758728,3.9960238342155785,148.90657567977905,0.7772081463440167,"{'k': 125, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",125,10,"{'name': 'msd', 'user_based': False}"
59,,0.8044483538400065,0.8041336138166877,0.8063909129860041,0.8055440697830333,0.8045443892595527,0.8050122679370568,0.0008357533132841874,31,0.610095324474799,0.6097874552196829,0.6122061252567496,0.6108051289907798,0.6107194011707714,0.6107226870225565,0.0008337432171894751,31,113.77211427688599,1.5319007770036372,97.91404576301575,0.6404641406054282,"{'k': 125, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",125,10,"{'name': 'cosine', 'user_based': False}"
